FECHA_INGRESO,DOCUMENTO,RAZSOC_RESPONSABLE,NRO_GUIA,GUIA_MADRE,FECHA_ACTA,NRO_ACTA,TPO.ANOM,DESC.ANOMALIA,CTPDCTO,SCLI,BULTOS,PESO,AEROLINEA,TIPO AERONAVE
14/10/2023,MDES-2023-97182-73-M,A,XXX-00036780,139-46406640,29/11/2004,2004-85530-L,EMBMOJ,EMB.MOJADO,MDES,74,1,"0,4",AEROMÉXICO,PASAJEROS
14/10/2023,MDES-2023-97182-73-M,A,XXX-00036780,139-46406640,29/11/2004,2004-85531-A,EMBMOJ,EMB.MOJADO,MDES,74,1,"0,4",AEROMÉXICO,PASAJEROS
14/10/2023,MDES-2023-97182-73-M,A,XXX-00036780,139-46406640,29/11/2004,2004-85531-A,EMBROT,EMB.ROTO,MDES,74,1,"0,4",AEROMÉXICO,PASAJEROS
14/10/2023,MDES-2023-96980-73-R,C,XXX-00011009,045-48465314,27/12/2000,2000-88922-C,EMBROT,EMB.ROTO,MDES,800850,1,116,LATAM,PASAJEROS
14/10/2023,MDES-2023-96980-73-R,C,XXX-00011009,045-48465314,29/11/2007,2007-143886-B,FAJCON,FAJAS CTRL,MDES,800850,1,116,LATAM,PASAJEROS
14/10/2023,MDES-2023-97489-73-W,A,XXX-55279724,045-44636804,17/10/2023,2023-25881-Y,APLAST,APLAST/DEF.,MDES,74,6,"268,9",LATAM,PASAJEROS
14/10/2023,MDES-2023-97489-73-W,A,XXX-55389074,045-44636804,17/10/2023,2023-25880-X,APLAST,APLAST/DEF.,MDES,74,25,3014,LATAM,PASAJEROS
14/10/2023,MDES-2023-96802-73-K,B,XXX-0B305205,045-49272381,16/10/2023,2023-25724-U,APLAST,APLAST/DEF.,MDES,50,1,82,LATAM,PASAJEROS
14/10/2023,MDES-2023-97193-73-Y,A,XXX-55432861,045-44636815,17/10/2023,2023-25788-E,APLAST,APLAST/DEF.,MDES,74,12,1584,LATAM,PASAJEROS
14/10/2023,MDES-2023-97193-73-Y,A,XXX-55446624,045-44636815,17/10/2023,2023-25787-D,APLAST,APLAST/DEF.,MDES,74,14,1922,LATAM,PASAJEROS
14/10/2023,MDES-2023-96889-73-C,C,XXX-00249756,016-06228143,1/7/2000,2000-51775-D,APLAST,APLAST/DEF.,MDES,800850,1,"118,04",UNITED,PASAJEROS
14/10/2023,MDES-2023-96889-73-C,C,XXX-00249756,016-06228143,16/10/2023,2023-25675-Z,APLAST,APLAST/DEF.,MDES,800850,1,"118,04",UNITED,PASAJEROS
14/10/2023,MDES-2023-96890-73-R,C,XXX-00005103,016-03166096,19/6/2001,2001-29406-F,EMBROT,EMB.ROTO,MDES,800850,1,78,UNITED,PASAJEROS
14/10/2023,MDES-2023-96890-73-R,C,XXX-00005103,016-03166096,19/6/2001,2001-29407-F,FALPRE,F.PRECINTO,MDES,800850,1,78,UNITED,PASAJEROS
14/10/2023,MDES-2023-96890-73-R,C,XXX-00005103,016-03166096,4/3/2003,2003-330088-D,EMDEFI,EMBA.DEFIC.,MDES,800850,1,78,UNITED,PASAJEROS
14/10/2023,MDES-2023-96890-73-R,C,XXX-00005103,016-03166096,29/9/2003,2003-377231-P,FALPRE,F.PRECINTO,MDES,800850,1,78,UNITED,PASAJEROS
14/10/2023,MDES-2023-96890-73-R,C,XXX-00005103,016-03166096,28/3/2006,2006-27475-X,APLAST,APLAST/DEF.,MDES,800850,1,78,UNITED,PASAJEROS
14/10/2023,MDES-2023-96890-73-R,C,XXX-00005103,016-03166096,28/3/2006,2006-27476-A,EMBABI,EMB.ABIERTO,MDES,800850,1,78,UNITED,PASAJEROS
14/10/2023,MDES-2023-96890-73-R,C,XXX-00005103,016-03166096,28/3/2006,2006-27476-A,EMBROT,EMB.ROTO,MDES,800850,1,78,UNITED,PASAJEROS
14/10/2023,MDES-2023-96890-73-R,C,XXX-00005103,016-03166096,3/3/2019,2019-8462-U,APLAST,APLAST/DEF.,MDES,800850,1,78,UNITED,PASAJEROS
14/10/2023,MDES-2023-96890-73-R,C,XXX-00005103,016-03166096,30/7/2019,2019-34344-S,APLAST,APLAST/DEF.,MDES,800850,1,78,UNITED,PASAJEROS
14/10/2023,MDES-2023-96890-73-R,C,XXX-00005103,016-03166096,16/10/2023,2023-25674-Y,APLAST,APLAST/DEF.,MDES,800850,1,78,UNITED,PASAJEROS
14/10/2023,MDES-2023-96967-73-W,B,XXX-07RT7855,016-68322612,16/10/2023,2023-25725-V,FALPRE,F.PRECINTO,MDES,50,12,2048,UNITED,PASAJEROS
14/10/2023,MDES-2023-96799-73-C,B,XXX-07RT7879,001-89768346,16/10/2023,2023-25737-Y,EMBABI,EMB.ABIERTO,MDES,50,2,314,AMERICAN,PASAJEROS
14/10/2023,MDES-2023-97105-73-H,A,XXX-55548783,075-64963356,16/10/2023,2023-25738-Z,APLAST,APLAST/DEF.,MDES,74,5,355,IBERIA,PASAJEROS
14/10/2023,MDES-2023-97105-73-H,A,XXX-55548783,075-64963356,16/10/2023,2023-25738-Z,EMBMOJ,EMB.MOJADO,MDES,74,5,355,IBERIA,PASAJEROS
14/10/2023,MDES-2023-97194-73-P,A,XXX-55576912,020-41838565,17/10/2023,2023-25789-F,APLAST,APLAST/DEF.,MDES,74,15,"125,4",LUFTHANSA,CARGUERO
14/10/2023,MDES-2023-97432-73-K,C,XXX-00248811,001-71787100,17/10/2023,2023-25838-A,APLAST,APLAST/DEF.,MDES,800850,1,"13,62",AMERICAN,PASAJEROS
14/10/2023,MDES-2023-97449-73-S,C,XXX-03100074,001-79301095,17/10/2023,2023-25842-V,APLAST,APLAST/DEF.,MDES,800850,1,132,AMERICAN,PASAJEROS
14/10/2023,MDES-2023-97451-73-L,C,XXX-00249837,001-81633112,5/7/2005,2005-44792-A,EMBROT,EMB.ROTO,MDES,800850,1,48,AMERICAN,PASAJEROS
14/10/2023,MDES-2023-97451-73-L,C,XXX-00249837,001-81633112,5/7/2005,2005-44792-A,FALPRE,F.PRECINTO,MDES,800850,1,48,AMERICAN,PASAJEROS
14/10/2023,MDES-2023-96808-73-Z,B,XXX-0A649351,996-12551022,17/10/2023,2023-25793-A,APLAST,APLAST/DEF.,MDES,50,9,754,AIR EUROPA,PASAJEROS
14/10/2023,MDES-2023-97047-73-M,C,XXX-00129376,055-22784042,16/10/2023,2023-25694-A,APLAST,APLAST/DEF.,MDES,800850,1,"1,7",ITA,PASAJEROS
14/10/2023,MDES-2023-97047-73-M,C,XXX-00129464,055-22784042,8/1/2007,2007-1726-W,APLAST,APLAST/DEF.,MDES,800850,2,"170,5",ITA,PASAJEROS
14/10/2023,MDES-2023-97047-73-M,C,XXX-00129464,055-22784042,8/1/2007,2007-1727-A,APLAST,APLAST/DEF.,MDES,800850,2,"170,5",ITA,PASAJEROS
14/10/2023,MDES-2023-97047-73-M,C,XXX-00129464,055-22784042,8/1/2007,2007-1727-A,EMBROT,EMB.ROTO,MDES,800850,2,"170,5",ITA,PASAJEROS
14/10/2023,MDES-2023-97047-73-M,C,XXX-00129465,055-22784042,8/1/2007,2007-1744-F,APLAST,APLAST/DEF.,MDES,800850,2,"170,6",ITA,PASAJEROS
14/10/2023,MDES-2023-97047-73-M,C,XXX-00129489,055-22784042,7/11/2006,2006-109680-F,FALPRE,F.PRECINTO,MDES,800850,1,7,ITA,PASAJEROS
14/10/2023,MDES-2023-97047-73-M,C,XXX-00287551,055-22784042,16/10/2023,2023-25695-B,APLAST,APLAST/DEF.,MDES,800850,1,"4,3",ITA,PASAJEROS
14/10/2023,MDES-2023-97047-73-M,C,XXX-03100067,055-22784042,16/10/2023,2023-25686-B,APLAST,APLAST/DEF.,MDES,800850,3,"54,31",ITA,PASAJEROS
14/10/2023,MDES-2023-96881-73-R,C,XXX-00129400,074-62573895,25/9/2017,2017-31598-A,EMBROT,EMB.ROTO,MDES,800850,14,"155,69",KLM,CARGUERO
14/10/2023,MDES-2023-96768-73-V,B,XXX-0B225893,992-27333784,17/10/2023,2023-25791-Y,APLAST,APLAST/DEF.,MDES,50,8,"718,4",unknow,PASAJEROS
14/10/2023,MDES-2023-96975-73-V,C,XXX-00497032,045-48762044,16/6/2010,2010-19918-C,EMBROT,EMB.ROTO,MDES,800850,4,27,LATAM,PASAJEROS
14/10/2023,MDES-2023-97030-73-E,B,XXX-0B197956,045-47915755,17/10/2023,2023-25747-Z,EMBABI,EMB.ABIERTO,MDES,50,1,"179,7",LATAM,PASAJEROS
14/10/2023,MDES-2023-97030-73-E,B,XXX-0B278535,045-47915755,17/10/2023,2023-25748-A,EMBABI,EMB.ABIERTO,MDES,50,19,"1948,1",LATAM,PASAJEROS
14/10/2023,MDES-2023-97185-73-P,A,XXX-55471670,045-44636793,17/10/2023,2023-25763-X,APLAST,APLAST/DEF.,MDES,74,1,8,LATAM,PASAJEROS
14/10/2023,MDES-2023-97185-73-P,A,XXX-55490807,045-44636793,17/10/2023,2023-25764-Y,APLAST,APLAST/DEF.,MDES,74,3,18,LATAM,PASAJEROS
14/10/2023,MDES-2023-97475-73-R,A,XXX-55446674,045-48733241,17/10/2023,2023-25823-U,APLAST,APLAST/DEF.,MDES,74,12,1764,LATAM,PASAJEROS
14/10/2023,MDES-2023-97475-73-R,A,XXX-55512032,045-48733241,17/10/2023,2023-25826-X,APLAST,APLAST/DEF.,MDES,74,5,46,LATAM,PASAJEROS
14/10/2023,MDES-2023-97475-73-R,A,XXX-55513216,045-48733241,17/10/2023,2023-25824-V,APLAST,APLAST/DEF.,MDES,74,12,1452,LATAM,PASAJEROS
14/10/2023,MDES-2023-97475-73-R,A,XXX-55513595,045-48733241,17/10/2023,2023-25825-W,APLAST,APLAST/DEF.,MDES,74,6,50,LATAM,PASAJEROS
13/10/2023,MDES-2023-96998-73-D,C,XXX-00057342,139-46408666,16/10/2023,2023-25682-X,APLAST,APLAST/DEF.,MDES,800850,12,1472,AEROMÉXICO,PASAJEROS
13/10/2023,MDES-2023-96998-73-D,C,XXX-00057342,139-46408666,16/10/2023,2023-25682-X,EMBROT,EMB.ROTO,MDES,800850,6,736,AEROMÉXICO,PASAJEROS
13/10/2023,MDES-2023-97102-73-E,A,XXX-55572291,075-61726313,16/10/2023,2023-25726-W,EMBROT,EMB.ROTO,MDES,74,1,77,IBERIA,PASAJEROS
13/10/2023,MDES-2023-96978-73-B,C,XXX-00014276,045-41537764,15/11/2006,2006-113330-J,FAJCON,FAJAS CTRL,MDES,800850,11,4048,LATAM,PASAJEROS
13/10/2023,MDES-2023-96978-73-B,C,XXX-00014276,045-41537764,16/4/2007,2007-37722-H,EMBABI,EMB.ABIERTO,MDES,800850,11,4048,LATAM,PASAJEROS
13/10/2023,MDES-2023-96978-73-B,C,XXX-00014276,045-41537764,28/5/2008,2008-53954-P,FALPRE,F.PRECINTO,MDES,800850,11,4048,LATAM,PASAJEROS
13/10/2023,MDES-2023-96978-73-B,C,XXX-00014276,045-41537764,28/5/2008,2008-53955-A,EMBMOJ,EMB.MOJADO,MDES,800850,11,4048,LATAM,PASAJEROS
13/10/2023,MDES-2023-96978-73-B,C,XXX-00014276,045-41537764,28/5/2008,2008-53955-A,EMBROT,EMB.ROTO,MDES,800850,11,4048,LATAM,PASAJEROS
13/10/2023,MDES-2023-96978-73-B,C,XXX-00014276,045-41537764,28/5/2008,2008-53955-A,FALPRE,F.PRECINTO,MDES,800850,11,4048,LATAM,PASAJEROS
13/10/2023,MDES-2023-96978-73-B,C,XXX-00014276,045-41537764,29/3/2023,2023-6964-Z,FALPRE,F.PRECINTO,MDES,800850,11,4048,LATAM,PASAJEROS
13/10/2023,MDES-2023-97373-73-Y,B,XXX-0B254929,045-47915781,17/10/2023,2023-25827-Y,APLAST,APLAST/DEF.,MDES,50,3,158,LATAM,PASAJEROS
13/10/2023,MDES-2023-97118-73-L,A,XXX-55180330,001-75693354,16/10/2023,2023-25728-Y,APLAST,APLAST/DEF.,MDES,74,1,201,AMERICAN,PASAJEROS
13/10/2023,MDES-2023-97118-73-L,A,XXX-55409526,001-75693354,16/10/2023,2023-25730-R,APLAST,APLAST/DEF.,MDES,74,4,"239,7",AMERICAN,PASAJEROS
13/10/2023,MDES-2023-97118-73-L,A,XXX-55446961,001-75693354,16/10/2023,2023-25733-U,APLAST,APLAST/DEF.,MDES,74,1,"6,4",AMERICAN,PASAJEROS
13/10/2023,MDES-2023-97118-73-L,A,XXX-55448806,001-75693354,16/10/2023,2023-25731-S,APLAST,APLAST/DEF.,MDES,74,3,"357,6",AMERICAN,PASAJEROS
13/10/2023,MDES-2023-97118-73-L,A,XXX-55449943,001-75693354,16/10/2023,2023-25729-Z,APLAST,APLAST/DEF.,MDES,74,2,75,AMERICAN,PASAJEROS
13/10/2023,MDES-2023-97118-73-L,A,XXX-55487618,001-75693354,16/10/2023,2023-25727-X,APLAST,APLAST/DEF.,MDES,74,5,2702,AMERICAN,PASAJEROS
13/10/2023,MDES-2023-97118-73-L,A,XXX-55488288,001-75693354,16/10/2023,2023-25734-V,APLAST,APLAST/DEF.,MDES,74,2,"8,5",AMERICAN,PASAJEROS
13/10/2023,MDES-2023-97118-73-L,A,XXX-55550495,001-75693354,16/10/2023,2023-25732-T,APLAST,APLAST/DEF.,MDES,74,2,76,AMERICAN,PASAJEROS
13/10/2023,MDES-2023-97456-73-Z,C,XXX-00151733,001-81950993,21/1/2019,2019-2450-L,FALPRE,F.PRECINTO,MDES,800850,1,362,AMERICAN,PASAJEROS
13/10/2023,MDES-2023-97456-73-Z,C,XXX-00151733,001-81950993,19/9/2021,2021-27761-X,APLAST,APLAST/DEF.,MDES,800850,1,362,AMERICAN,PASAJEROS
13/10/2023,MDES-2023-97456-73-Z,C,XXX-00151733,001-81950993,19/9/2021,2021-27761-X,EMBABI,EMB.ABIERTO,MDES,800850,1,362,AMERICAN,PASAJEROS
13/10/2023,MDES-2023-97456-73-Z,C,XXX-00151733,001-81950993,17/10/2023,2023-25772-X,APLAST,APLAST/DEF.,MDES,800850,1,362,AMERICAN,PASAJEROS
13/10/2023,MDES-2023-97678-73-W,C,XXX-00042163,406-01133510,18/8/2004,2004-56226-N,APLAST,APLAST/DEF.,MDES,800850,3,"5,61",UPS,CARGUERO
13/10/2023,MDES-2023-97678-73-W,C,XXX-00042163,406-01133510,17/7/2020,2020-23511-M,APLAST,APLAST/DEF.,MDES,800850,3,"5,61",UPS,CARGUERO
13/10/2023,MDES-2023-97678-73-W,C,XXX-00042163,406-01133510,17/7/2020,2020-23511-M,EMBMOJ,EMB.MOJADO,MDES,800850,3,"5,61",UPS,CARGUERO
13/10/2023,MDES-2023-96971-73-R,C,XXX-00252965,157-84036186,13/6/2006,2006-52997-Y,APLAST,APLAST/DEF.,MDES,800850,16,"134,61",QATAR,PASAJEROS
13/10/2023,MDES-2023-96901-73-K,C,XXX-00086123,235-27080211,16/10/2023,2023-25673-X,EMBROT,EMB.ROTO,MDES,800850,1,130,TURKISH,PASAJEROS
13/10/2023,MDES-2023-96883-73-T,C,XXX-00057342,139-46408666,16/10/2023,2023-25682-X,APLAST,APLAST/DEF.,MDES,800850,18,2312,AEROMÉXICO,PASAJEROS
13/10/2023,MDES-2023-96883-73-T,C,XXX-00057342,139-46408666,16/10/2023,2023-25682-X,EMBROT,EMB.ROTO,MDES,800850,9,1156,AEROMÉXICO,PASAJEROS
12/10/2023,MDES-2023-96878-73-A,C,XXX-00129275,057-47994251,21/4/2014,2014-11562-P,APLAST,APLAST/DEF.,MDES,800850,2,"35,4",AIR FRANCE,PASAJEROS
12/10/2023,MDES-2023-96878-73-A,C,XXX-00129275,057-47994251,25/2/2016,2016-5783-X,EMBROT,EMB.ROTO,MDES,800850,2,"35,4",AIR FRANCE,PASAJEROS
12/10/2023,MDES-2023-96882-73-S,C,XXX-00011525,125-69613810,5/10/2023,2023-24815-U,EMBABI,EMB.ABIERTO,MDES,800850,1,409,BRITISH,PASAJEROS
12/10/2023,MDES-2023-96882-73-S,C,XXX-00011525,125-69613810,5/10/2023,2023-24815-U,FALPRE,F.PRECINTO,MDES,800850,1,409,BRITISH,PASAJEROS
12/10/2023,MDES-2023-97424-73-L,C,XXX-00008006,014-30175482,17/8/2000,2000-61498-A,EMBROT,EMB.ROTO,MDES,800850,1,"154,5",AIR CANADA,PASAJEROS
12/10/2023,MDES-2023-97424-73-L,C,XXX-00008006,014-30175482,24/2/2023,2023-4138-Q,APLAST,APLAST/DEF.,MDES,800850,1,"154,5",AIR CANADA,PASAJEROS
12/10/2023,MDES-2023-97424-73-L,C,XXX-00008011,014-30175482,10/3/2008,2008-25376-E,APLAST,APLAST/DEF.,MDES,800850,1,"258,77",AIR CANADA,PASAJEROS
12/10/2023,MDES-2023-97424-73-L,C,XXX-00008011,014-30175482,20/6/2008,2008-62256-N,EMBMOJ,EMB.MOJADO,MDES,800850,1,"258,77",AIR CANADA,PASAJEROS
12/10/2023,MDES-2023-97424-73-L,C,XXX-00008011,014-30175482,15/8/2011,2011-26047-T,APLAST,APLAST/DEF.,MDES,800850,1,"258,77",AIR CANADA,PASAJEROS
12/10/2023,MDES-2023-97424-73-L,C,XXX-00008011,014-30175482,7/11/2023,2023-27679-F,EMBABI,EMB.ABIERTO,MDES,800850,1,"258,77",AIR CANADA,PASAJEROS
12/10/2023,MDES-2023-96195-73-P,C,XXX-00129301,055-22784086,28/3/2005,2005-19066-X,FAJCON,FAJAS CTRL,MDES,800850,2,94,ITA,PASAJEROS
12/10/2023,MDES-2023-96195-73-P,C,XXX-00129301,055-22784086,21/4/2014,2014-11558-U,APLAST,APLAST/DEF.,MDES,800850,2,94,ITA,PASAJEROS
12/10/2023,MDES-2023-98172-73-M,A,XXX-55480227,044-43761900,18/10/2023,2023-26002-K,FALPRE,F.PRECINTO,MDES,74,4,"235,52",AEROLINEAS,PASAJEROS
12/10/2023,MDES-2023-96128-73-L,C,XXX-90038530,020-84753174,12/10/2023,2023-25511-O,EMBROT,EMB.ROTO,MDES,800850,1,31,LUFTHANSA,CARGUERO
12/10/2023,MDES-2023-96042-73-G,B,XXX-0B187761,992-27333272,12/10/2023,2023-25485-Y,APLAST,APLAST/DEF.,MDES,50,7,114,unknow,PASAJEROS
11/10/2023,MDES-2023-96107-73-X,C,XXX-00128969,057-47994192,26/1/2021,2021-2078-R,APLAST,APLAST/DEF.,MDES,800850,1,"14,6",AIR FRANCE,PASAJEROS
11/10/2023,MDES-2023-96107-73-X,C,XXX-00129072,057-47994192,13/5/2020,2020-15469-Z,EMBROT,EMB.ROTO,MDES,800850,1,31,AIR FRANCE,PASAJEROS
11/10/2023,MDES-2023-96113-73-F,C,XXX-00497244,729-42319701,12/10/2023,2023-25512-P,APLAST,APLAST/DEF.,MDES,800850,33,"4344,56",TAMPA,PASAJEROS
11/10/2023,MDES-2023-95655-73-P,B,XXX-0B274038,074-62047436,11/10/2023,2023-25411-N,APLAST,APLAST/DEF.,MDES,50,3,35,KLM,CARGUERO
11/10/2023,MDES-2023-95761-73-N,B,XXX-0B259002,125-55281030,11/10/2023,2023-25389-B,EMBROT,EMB.ROTO,MDES,50,1,"1,9",BRITISH,PASAJEROS
11/10/2023,MDES-2023-95899-73-C,A,XXX-55305756,125-55035400,11/10/2023,2023-25414-Q,APLAST,APLAST/DEF.,MDES,74,1,"4,7",BRITISH,PASAJEROS
11/10/2023,MDES-2023-95915-73-Y,B,XXX-0A737588,996-12550683,12/10/2023,2023-25439-X,APLAST,APLAST/DEF.,MDES,50,9,1880,AIR EUROPA,PASAJEROS
11/10/2023,MDES-2023-95915-73-Y,B,XXX-0A737588,996-12550683,12/10/2023,2023-25439-X,EMBMOJ,EMB.MOJADO,MDES,50,9,1880,AIR EUROPA,PASAJEROS
11/10/2023,MDES-2023-95915-73-Y,B,XXX-0A737588,996-12550683,12/10/2023,2023-25439-X,FALPRE,F.PRECINTO,MDES,50,9,1880,AIR EUROPA,PASAJEROS
11/10/2023,MDES-2023-95915-73-Y,B,XXX-0B223124,996-12550683,12/10/2023,2023-25440-P,APLAST,APLAST/DEF.,MDES,50,9,"31,6",AIR EUROPA,PASAJEROS
11/10/2023,MDES-2023-95915-73-Y,B,XXX-0B275494,996-12550683,12/10/2023,2023-25441-Q,APLAST,APLAST/DEF.,MDES,50,11,"561,7",AIR EUROPA,PASAJEROS
11/10/2023,MDES-2023-95915-73-Y,B,XXX-0B275496,996-12550683,12/10/2023,2023-25443-S,APLAST,APLAST/DEF.,MDES,50,7,"487,5",AIR EUROPA,PASAJEROS
11/10/2023,MDES-2023-96211-73-E,C,XXX-00055591,996-12856686,9/7/2019,2019-29995-I,EMBROT,EMB.ROTO,MDES,800850,1,104,AIR EUROPA,PASAJEROS
11/10/2023,MDES-2023-95615-73-L,B,XXX-0B276241,020-37616810,11/10/2023,2023-25415-R,APLAST,APLAST/DEF.,MDES,50,7,938,LUFTHANSA,CARGUERO
11/10/2023,MDES-2023-95615-73-L,B,XXX-0B276241,020-37616810,11/10/2023,2023-25415-R,EMBROT,EMB.ROTO,MDES,50,7,938,LUFTHANSA,CARGUERO
11/10/2023,MDES-2023-95795-73-U,C,XXX-00039871,139-46408541,9/5/2005,2005-29760-J,EMBROT,EMB.ROTO,MDES,800850,1,"56,2",AEROMÉXICO,PASAJEROS
11/10/2023,MDES-2023-95796-73-V,C,XXX-00049557,729-47504376,24/11/2004,2004-84065-B,EMBROT,EMB.ROTO,MDES,800850,1,"112,8",TAMPA,PASAJEROS
11/10/2023,MDES-2023-95798-73-A,C,XXX-00497236,729-42319712,17/9/2006,2006-88610-S,EMBABI,EMB.ABIERTO,MDES,800850,25,"471,15",TAMPA,PASAJEROS
11/10/2023,MDES-2023-95542-73-K,A,XXX-55336316,074-00711793,11/10/2023,2023-25358-X,EMBROT,EMB.ROTO,MDES,74,18,6035,KLM,CARGUERO
11/10/2023,MDES-2023-95779-73-W,C,XXX-00029875,074-56655620,16/8/2007,2007-92957-U,FAJCON,FAJAS CTRL,MDES,800850,1,"0,6",KLM,CARGUERO
11/10/2023,MDES-2023-95781-73-P,C,XXX-00128605,074-62573383,8/9/2003,2003-371492-B,APLAST,APLAST/DEF.,MDES,800850,5,"55,83",KLM,CARGUERO
11/10/2023,MDES-2023-95781-73-P,C,XXX-00128605,074-62573383,8/9/2003,2003-371492-B,EMBROT,EMB.ROTO,MDES,800850,5,"55,83",KLM,CARGUERO
10/10/2023,MDES-2023-95811-73-J,C,XXX-00007315,055-22784086,14/11/2003,2003-389839-S,EMBROT,EMB.ROTO,MDES,800850,1,191,ITA,PASAJEROS
10/10/2023,MDES-2023-95811-73-J,C,XXX-00007315,055-22784086,25/7/2011,2011-23278-W,APLAST,APLAST/DEF.,MDES,800850,1,191,ITA,PASAJEROS
10/10/2023,MDES-2023-95811-73-J,C,XXX-00007315,055-22784086,19/2/2021,2021-4699-C,EMBROT,EMB.ROTO,MDES,800850,1,191,ITA,PASAJEROS
10/10/2023,MDES-2023-95811-73-J,C,XXX-00129101,055-22784086,12/10/2023,2023-25475-X,EMBMOJ,EMB.MOJADO,MDES,800850,4,"199,2",ITA,PASAJEROS
10/10/2023,MDES-2023-95811-73-J,C,XXX-00129146,055-22784086,2/8/2005,2005-52741-A,APLAST,APLAST/DEF.,MDES,800850,2,295,ITA,PASAJEROS
10/10/2023,MDES-2023-95811-73-J,C,XXX-00129146,055-22784086,2/8/2005,2005-52741-A,EMBROT,EMB.ROTO,MDES,800850,2,295,ITA,PASAJEROS
10/10/2023,MDES-2023-95811-73-J,C,XXX-00129192,055-22784086,19/3/2012,2012-5601-M,EMBABI,EMB.ABIERTO,MDES,800850,1,"128,8",ITA,PASAJEROS
10/10/2023,MDES-2023-95811-73-J,C,XXX-00129301,055-22784086,28/3/2005,2005-19066-X,FAJCON,FAJAS CTRL,MDES,800850,1,"5,35",ITA,PASAJEROS
10/10/2023,MDES-2023-95811-73-J,C,XXX-00129301,055-22784086,21/4/2014,2014-11558-U,APLAST,APLAST/DEF.,MDES,800850,1,"5,35",ITA,PASAJEROS
10/10/2023,MDES-2023-95569-73-T,B,XXX-0B274247,044-43865710,11/10/2023,2023-25359-Y,EMBMOJ,EMB.MOJADO,MDES,50,17,182,AEROLINEAS,PASAJEROS
10/10/2023,MDES-2023-95834-73-Y,A,XXX-55450612,001-81325403,11/10/2023,2023-25357-W,APLAST,APLAST/DEF.,MDES,74,3,"6,15",AMERICAN,PASAJEROS
10/10/2023,MDES-2023-95698-73-W,C,XXX-00248302,001-81633090,17/6/2014,2014-17813-U,APLAST,APLAST/DEF.,MDES,800850,1,"1,4",AMERICAN,PASAJEROS
10/10/2023,MDES-2023-95698-73-W,C,XXX-00248315,001-81633090,30/6/2020,2020-21305-L,EMBMOJ,EMB.MOJADO,MDES,800850,1,"0,45",AMERICAN,PASAJEROS
10/10/2023,MDES-2023-95698-73-W,C,XXX-00248868,001-81633090,14/5/2000,2000-41941-V,EMBMOJ,EMB.MOJADO,MDES,800850,1,"3,2",AMERICAN,PASAJEROS
10/10/2023,MDES-2023-95698-73-W,C,XXX-00248868,001-81633090,14/5/2000,2000-41941-V,EMBROT,EMB.ROTO,MDES,800850,1,"3,2",AMERICAN,PASAJEROS
10/10/2023,MDES-2023-95698-73-W,C,XXX-00249070,001-81633090,26/6/2000,2000-50741-T,EMBROT,EMB.ROTO,MDES,800850,2,"861,81",AMERICAN,PASAJEROS
10/10/2023,MDES-2023-95610-73-G,B,XXX-07RT7851,001-89768103,10/10/2023,2023-25259-X,EMBABI,EMB.ABIERTO,MDES,50,5,"910,9",AMERICAN,PASAJEROS
10/10/2023,MDES-2023-95620-73-H,B,XXX-0A640836,157-93520416,11/10/2023,2023-25401-M,APLAST,APLAST/DEF.,MDES,50,2,188,QATAR,PASAJEROS
10/10/2023,MDES-2023-95620-73-H,B,XXX-0A687904,157-93520416,11/10/2023,2023-25402-N,APLAST,APLAST/DEF.,MDES,50,2,"17,6",QATAR,PASAJEROS
10/10/2023,MDES-2023-95620-73-H,B,XXX-0A739107,157-93520416,11/10/2023,2023-25403-O,APLAST,APLAST/DEF.,MDES,50,4,38,QATAR,PASAJEROS
10/10/2023,MDES-2023-95620-73-H,B,XXX-0A791785,157-93520416,11/10/2023,2023-25404-P,APLAST,APLAST/DEF.,MDES,50,4,27,QATAR,PASAJEROS
10/10/2023,MDES-2023-95620-73-H,B,XXX-0B007879,157-93520416,11/10/2023,2023-25405-Q,APLAST,APLAST/DEF.,MDES,50,1,7,QATAR,PASAJEROS
10/10/2023,MDES-2023-95620-73-H,B,XXX-0B021746,157-93520416,11/10/2023,2023-25406-R,APLAST,APLAST/DEF.,MDES,50,3,"11,5",QATAR,PASAJEROS
10/10/2023,MDES-2023-95620-73-H,B,XXX-0B093515,157-93520416,11/10/2023,2023-25407-S,APLAST,APLAST/DEF.,MDES,50,4,44,QATAR,PASAJEROS
10/10/2023,MDES-2023-95711-73-X,C,XXX-00480238,157-84036190,27/1/2005,2005-5532-J,EMBROT,EMB.ROTO,MDES,800850,1,290,QATAR,PASAJEROS
10/10/2023,MDES-2023-95715-73-M,C,XXX-00174680,157-93219011,11/10/2023,2023-25333-Q,APLAST,APLAST/DEF.,MDES,800850,2,312,QATAR,PASAJEROS
10/10/2023,MDES-2023-95600-73-F,B,XXX-0B118558,045-48498995,11/10/2023,2023-25319-U,EMBROT,EMB.ROTO,MDES,50,3,1229,LATAM,PASAJEROS
10/10/2023,MDES-2023-95600-73-F,B,XXX-0B221076,045-48498995,11/10/2023,2023-25320-M,APLAST,APLAST/DEF.,MDES,50,3,"229,3",LATAM,PASAJEROS
9/10/2023,MDES-2023-95534-73-L,A,XXX-00016939,074-00728206,2/10/2003,2003-378232-M,FAJCON,FAJAS CTRL,MDES,74,10,172,KLM,CARGUERO
